image_id,path,relative_path,label,label_idx,phash,group_id
BLAST5_077,data\raw\rice_leaf_disease\Blast\BLAST5_077.jpg,Blast\BLAST5_077.jpg,Blast,1,ce5a3218df70d42b,Blast__ce5a3218df70d42b
BLAST7_156,data\raw\rice_leaf_disease\Blast\BLAST7_156.jpg,Blast\BLAST7_156.jpg,Blast,1,ce5a3218df70d42b,Blast__ce5a3218df70d42b
BLAST1_140,data\raw\rice_leaf_disease\Blast\BLAST1_140.JPG,Blast\BLAST1_140.JPG,Blast,1,c549e4f6f29e0349,Blast__c549e4f6f29e0349
BLAST3_061,data\raw\rice_leaf_disease\Blast\BLAST3_061.JPG,Blast\BLAST3_061.JPG,Blast,1,c549e4f6f29e0349,Blast__c549e4f6f29e0349
BLAST5_140,data\raw\rice_leaf_disease\Blast\BLAST5_140.JPG,Blast\BLAST5_140.JPG,Blast,1,c549e4f6f29e0349,Blast__c549e4f6f29e0349
BLAST7_061,data\raw\rice_leaf_disease\Blast\BLAST7_061.JPG,Blast\BLAST7_061.JPG,Blast,1,c549e4f6f29e0349,Blast__c549e4f6f29e0349
BLAST1_081,data\raw\rice_leaf_disease\Blast\BLAST1_081.jpg,Blast\BLAST1_081.jpg,Blast,1,fa54bf00fe079e20,Blast__fa54bf00fe079e20
BLAST5_081,data\raw\rice_leaf_disease\Blast\BLAST5_081.jpg,Blast\BLAST5_081.jpg,Blast,1,fa54bf00fe079e20,Blast__fa54bf00fe079e20
BLAST3_077,data\raw\rice_leaf_disease\Blast\BLAST3_077.jpg,Blast\BLAST3_077.jpg,Blast,1,9bf067b38a5c89c1,Blast__9bf067b38a5c89c1
BLAST7_077,data\raw\rice_leaf_disease\Blast\BLAST7_077.jpg,Blast\BLAST7_077.jpg,Blast,1,9bf067b38a5c89c1,Blast__9bf067b38a5c89c1
BLAST8_062,data\raw\rice_leaf_disease\Blast\BLAST8_062.jpg,Blast\BLAST8_062.jpg,Blast,1,d2a52447697e5656,Blast__d2a52447697e5656
BLAST9_141,data\raw\rice_leaf_disease\Blast\BLAST9_141.jpg,Blast\BLAST9_141.jpg,Blast,1,d2a52447697e5656,Blast__d2a52447697e5656
BLAST1_096,data\raw\rice_leaf_disease\Blast\BLAST1_096.jpg,Blast\BLAST1_096.jpg,Blast,1,fa7f34d20dd1a814,Blast__fa7f34d20dd1a814
BLAST3_016,data\raw\rice_leaf_disease\Blast\BLAST3_016.jpg,Blast\BLAST3_016.jpg,Blast,1,fa7f34d20dd1a814,Blast__fa7f34d20dd1a814
BLAST5_096,data\raw\rice_leaf_disease\Blast\BLAST5_096.jpg,Blast\BLAST5_096.jpg,Blast,1,fa7f34d20dd1a814,Blast__fa7f34d20dd1a814
BLAST7_016,data\raw\rice_leaf_disease\Blast\BLAST7_016.jpg,Blast\BLAST7_016.jpg,Blast,1,fa7f34d20dd1a814,Blast__fa7f34d20dd1a814
BLAST8_137,data\raw\rice_leaf_disease\Blast\BLAST8_137.JPG,Blast\BLAST8_137.JPG,Blast,1,dd9563c7cce09648,Blast__dd9563c7cce09648
BLAST9_058,data\raw\rice_leaf_disease\Blast\BLAST9_058.JPG,Blast\BLAST9_058.JPG,Blast,1,dd9563c7cce09648,Blast__dd9563c7cce09648
BLAST1_090,data\raw\rice_leaf_disease\Blast\BLAST1_090.jpg,Blast\BLAST1_090.jpg,Blast,1,f8061c9de2e0e6c7,Blast__f8061c9de2e0e6c7
BLAST3_010,data\raw\rice_leaf_disease\Blast\BLAST3_010.jpg,Blast\BLAST3_010.jpg,Blast,1,f8061c9de2e0e6c7,Blast__f8061c9de2e0e6c7
BLAST5_090,data\raw\rice_leaf_disease\Blast\BLAST5_090.jpg,Blast\BLAST5_090.jpg,Blast,1,f8061c9de2e0e6c7,Blast__f8061c9de2e0e6c7
BLAST7_010,data\raw\rice_leaf_disease\Blast\BLAST7_010.jpg,Blast\BLAST7_010.jpg,Blast,1,f8061c9de2e0e6c7,Blast__f8061c9de2e0e6c7
BLAST1_021,data\raw\rice_leaf_disease\Blast\BLAST1_021.jpg,Blast\BLAST1_021.jpg,Blast,1,aaf8c05583abaad5,Blast__aaf8c05583abaad5
BLAST3_099,data\raw\rice_leaf_disease\Blast\BLAST3_099.jpg,Blast\BLAST3_099.jpg,Blast,1,aaf8c05583abaad5,Blast__aaf8c05583abaad5
BLAST5_021,data\raw\rice_leaf_disease\Blast\BLAST5_021.jpg,Blast\BLAST5_021.jpg,Blast,1,aaf8c05583abaad5,Blast__aaf8c05583abaad5
BLAST7_099,data\raw\rice_leaf_disease\Blast\BLAST7_099.jpg,Blast\BLAST7_099.jpg,Blast,1,aaf8c05583abaad5,Blast__aaf8c05583abaad5
BLAST2_069,data\raw\rice_leaf_disease\Blast\BLAST2_069.JPG,Blast\BLAST2_069.JPG,Blast,1,b0b4c9da94b66ce1,Blast__b0b4c9da94b66ce1
BLAST4_148,data\raw\rice_leaf_disease\Blast\BLAST4_148.JPG,Blast\BLAST4_148.JPG,Blast,1,b0b4c9da94b66ce1,Blast__b0b4c9da94b66ce1
BLAST6_148,data\raw\rice_leaf_disease\Blast\BLAST6_148.JPG,Blast\BLAST6_148.JPG,Blast,1,b0b4c9da94b66ce1,Blast__b0b4c9da94b66ce1
BLAST8_099,data\raw\rice_leaf_disease\Blast\BLAST8_099.jpg,Blast\BLAST8_099.jpg,Blast,1,aa07c0aaeb56ab3a,Blast__aa07c0aaeb56ab3a
BLAST9_021,data\raw\rice_leaf_disease\Blast\BLAST9_021.jpg,Blast\BLAST9_021.jpg,Blast,1,aa07c0aaeb56ab3a,Blast__aa07c0aaeb56ab3a
BLAST8_083,data\raw\rice_leaf_disease\Blast\BLAST8_083.jpg,Blast\BLAST8_083.jpg,Blast,1,ce3fb817b8308770,Blast__ce3fb817b8308770
BLAST1_157,data\raw\rice_leaf_disease\Blast\BLAST1_157.jpg,Blast\BLAST1_157.jpg,Blast,1,cc97b083bca0bfa4,Blast__cc97b083bca0bfa4
BLAST5_157,data\raw\rice_leaf_disease\Blast\BLAST5_157.jpg,Blast\BLAST5_157.jpg,Blast,1,cc97b083bca0bfa4,Blast__cc97b083bca0bfa4
BLAST2_035,data\raw\rice_leaf_disease\Blast\BLAST2_035.JPG,Blast\BLAST2_035.JPG,Blast,1,a689a617023ef8f5,Blast__a689a617023ef8f5
BLAST2_117,data\raw\rice_leaf_disease\Blast\BLAST2_117.JPG,Blast\BLAST2_117.JPG,Blast,1,c26f76904e37a934,Blast__c26f76904e37a934
BLAST4_039,data\raw\rice_leaf_disease\Blast\BLAST4_039.JPG,Blast\BLAST4_039.JPG,Blast,1,c26f76904e37a934,Blast__c26f76904e37a934
BLAST6_039,data\raw\rice_leaf_disease\Blast\BLAST6_039.JPG,Blast\BLAST6_039.JPG,Blast,1,c26f76904e37a934,Blast__c26f76904e37a934
BLAST1_019,data\raw\rice_leaf_disease\Blast\BLAST1_019.jpg,Blast\BLAST1_019.jpg,Blast,1,ddeeabf8a6223090,Blast__ddeeabf8a6223090
BLAST5_019,data\raw\rice_leaf_disease\Blast\BLAST5_019.jpg,Blast\BLAST5_019.jpg,Blast,1,ddeeabf8a6223090,Blast__ddeeabf8a6223090
BLAST1_083,data\raw\rice_leaf_disease\Blast\BLAST1_083.jpg,Blast\BLAST1_083.jpg,Blast,1,9b6aed42a965d225,Blast__9b6aed42a965d225
BLAST3_005,data\raw\rice_leaf_disease\Blast\BLAST3_005.jpg,Blast\BLAST3_005.jpg,Blast,1,9b6aed42a965d225,Blast__9b6aed42a965d225
BLAST5_083,data\raw\rice_leaf_disease\Blast\BLAST5_083.jpg,Blast\BLAST5_083.jpg,Blast,1,9b6aed42a965d225,Blast__9b6aed42a965d225
BLAST7_005,data\raw\rice_leaf_disease\Blast\BLAST7_005.jpg,Blast\BLAST7_005.jpg,Blast,1,9b6aed42a965d225,Blast__9b6aed42a965d225
BLAST2_127,data\raw\rice_leaf_disease\Blast\BLAST2_127.JPG,Blast\BLAST2_127.JPG,Blast,1,ff3d27481a708b32,Blast__ff3d27481a708b32
BLAST4_048,data\raw\rice_leaf_disease\Blast\BLAST4_048.JPG,Blast\BLAST4_048.JPG,Blast,1,ff3d27481a708b32,Blast__ff3d27481a708b32
BLAST6_048,data\raw\rice_leaf_disease\Blast\BLAST6_048.JPG,Blast\BLAST6_048.JPG,Blast,1,ff3d27481a708b32,Blast__ff3d27481a708b32
BLAST9_087,data\raw\rice_leaf_disease\Blast\BLAST9_087.jpg,Blast\BLAST9_087.jpg,Blast,1,fefe8080fea100ee,Blast__fefe8080fea100ee
BLAST4_145,data\raw\rice_leaf_disease\Blast\BLAST4_145.JPG,Blast\BLAST4_145.JPG,Blast,1,836b32388de6d3a9,Blast__836b32388de6d3a9
BLAST6_145,data\raw\rice_leaf_disease\Blast\BLAST6_145.JPG,Blast\BLAST6_145.JPG,Blast,1,836b32388de6d3a9,Blast__836b32388de6d3a9
BLAST1_042,data\raw\rice_leaf_disease\Blast\BLAST1_042.jpg,Blast\BLAST1_042.jpg,Blast,1,b6e6c38c3c19c8b3,Blast__b6e6c38c3c19c8b3
BLAST3_122,data\raw\rice_leaf_disease\Blast\BLAST3_122.jpg,Blast\BLAST3_122.jpg,Blast,1,b6e6c38c3c19c8b3,Blast__b6e6c38c3c19c8b3
BLAST5_042,data\raw\rice_leaf_disease\Blast\BLAST5_042.jpg,Blast\BLAST5_042.jpg,Blast,1,b6e6c38c3c19c8b3,Blast__b6e6c38c3c19c8b3
BLAST7_122,data\raw\rice_leaf_disease\Blast\BLAST7_122.jpg,Blast\BLAST7_122.jpg,Blast,1,b6e6c38c3c19c8b3,Blast__b6e6c38c3c19c8b3
BLAST1_022,data\raw\rice_leaf_disease\Blast\BLAST1_022.jpg,Blast\BLAST1_022.jpg,Blast,1,bb4c49596868b7e1,Blast__bb4c49596868b7e1
BLAST3_102,data\raw\rice_leaf_disease\Blast\BLAST3_102.jpg,Blast\BLAST3_102.jpg,Blast,1,bb4c49596868b7e1,Blast__bb4c49596868b7e1
BLAST5_022,data\raw\rice_leaf_disease\Blast\BLAST5_022.jpg,Blast\BLAST5_022.jpg,Blast,1,bb4c49596868b7e1,Blast__bb4c49596868b7e1
BLAST7_102,data\raw\rice_leaf_disease\Blast\BLAST7_102.jpg,Blast\BLAST7_102.jpg,Blast,1,bb4c49596868b7e1,Blast__bb4c49596868b7e1
BLAST2_006,data\raw\rice_leaf_disease\Blast\BLAST2_006.jpg,Blast\BLAST2_006.jpg,Blast,1,f3d3b10a346cda64,Blast__f3d3b10a346cda64
BLAST4_086,data\raw\rice_leaf_disease\Blast\BLAST4_086.jpg,Blast\BLAST4_086.jpg,Blast,1,f3d3b10a346cda64,Blast__f3d3b10a346cda64
BLAST6_086,data\raw\rice_leaf_disease\Blast\BLAST6_086.jpg,Blast\BLAST6_086.jpg,Blast,1,f3d3b10a346cda64,Blast__f3d3b10a346cda64
BLAST8_023,data\raw\rice_leaf_disease\Blast\BLAST8_023.jpg,Blast\BLAST8_023.jpg,Blast,1,c84afc14bb2d1e6a,Blast__c84afc14bb2d1e6a
BLAST8_079,data\raw\rice_leaf_disease\Blast\BLAST8_079.jpg,Blast\BLAST8_079.jpg,Blast,1,c6ea321eaba0b2cd,Blast__c6ea321eaba0b2cd
BLAST2_025,data\raw\rice_leaf_disease\Blast\BLAST2_025.jpg,Blast\BLAST2_025.jpg,Blast,1,eb1926944be592cb,Blast__eb1926944be592cb
BLAST1_052,data\raw\rice_leaf_disease\Blast\BLAST1_052.jpg,Blast\BLAST1_052.jpg,Blast,1,9ca61131571e3d75,Blast__9ca61131571e3d75
BLAST3_131,data\raw\rice_leaf_disease\Blast\BLAST3_131.jpg,Blast\BLAST3_131.jpg,Blast,1,9ca61131571e3d75,Blast__9ca61131571e3d75
BLAST5_052,data\raw\rice_leaf_disease\Blast\BLAST5_052.jpg,Blast\BLAST5_052.jpg,Blast,1,9ca61131571e3d75,Blast__9ca61131571e3d75
BLAST7_131,data\raw\rice_leaf_disease\Blast\BLAST7_131.jpg,Blast\BLAST7_131.jpg,Blast,1,9ca61131571e3d75,Blast__9ca61131571e3d75
BLAST1_151,data\raw\rice_leaf_disease\Blast\BLAST1_151.jpg,Blast\BLAST1_151.jpg,Blast,1,8cf0e2dcb248ae5d,Blast__8cf0e2dcb248ae5d
BLAST5_151,data\raw\rice_leaf_disease\Blast\BLAST5_151.jpg,Blast\BLAST5_151.jpg,Blast,1,8cf0e2dcb248ae5d,Blast__8cf0e2dcb248ae5d
BLAST1_039,data\raw\rice_leaf_disease\Blast\BLAST1_039.JPG,Blast\BLAST1_039.JPG,Blast,1,971667ca4a92ed89,Blast__971667ca4a92ed89
BLAST3_117,data\raw\rice_leaf_disease\Blast\BLAST3_117.JPG,Blast\BLAST3_117.JPG,Blast,1,971667ca4a92ed89,Blast__971667ca4a92ed89
BLAST5_039,data\raw\rice_leaf_disease\Blast\BLAST5_039.JPG,Blast\BLAST5_039.JPG,Blast,1,971667ca4a92ed89,Blast__971667ca4a92ed89
BLAST7_117,data\raw\rice_leaf_disease\Blast\BLAST7_117.JPG,Blast\BLAST7_117.JPG,Blast,1,971667ca4a92ed89,Blast__971667ca4a92ed89
BLAST1_014,data\raw\rice_leaf_disease\Blast\BLAST1_014.jpg,Blast\BLAST1_014.jpg,Blast,1,bfa2da5252d545c4,Blast__bfa2da5252d545c4
BLAST3_094,data\raw\rice_leaf_disease\Blast\BLAST3_094.jpg,Blast\BLAST3_094.jpg,Blast,1,bfa2da5252d545c4,Blast__bfa2da5252d545c4
BLAST5_014,data\raw\rice_leaf_disease\Blast\BLAST5_014.jpg,Blast\BLAST5_014.jpg,Blast,1,bfa2da5252d545c4,Blast__bfa2da5252d545c4
BLAST7_094,data\raw\rice_leaf_disease\Blast\BLAST7_094.jpg,Blast\BLAST7_094.jpg,Blast,1,bfa2da5252d545c4,Blast__bfa2da5252d545c4
BLAST2_015,data\raw\rice_leaf_disease\Blast\BLAST2_015.jpg,Blast\BLAST2_015.jpg,Blast,1,fda8978cb490ac9c,Blast__fda8978cb490ac9c
BLAST4_093,data\raw\rice_leaf_disease\Blast\BLAST4_093.jpg,Blast\BLAST4_093.jpg,Blast,1,fda8978cb490ac9c,Blast__fda8978cb490ac9c
BLAST6_093,data\raw\rice_leaf_disease\Blast\BLAST6_093.jpg,Blast\BLAST6_093.jpg,Blast,1,fda8978cb490ac9c,Blast__fda8978cb490ac9c
BLAST8_100,data\raw\rice_leaf_disease\Blast\BLAST8_100.jpg,Blast\BLAST8_100.jpg,Blast,1,f06943bde20d2b74,Blast__f06943bde20d2b74
BLAST9_020,data\raw\rice_leaf_disease\Blast\BLAST9_020.jpg,Blast\BLAST9_020.jpg,Blast,1,f06943bde20d2b74,Blast__f06943bde20d2b74
BLAST8_064,data\raw\rice_leaf_disease\Blast\BLAST8_064.JPG,Blast\BLAST8_064.JPG,Blast,1,a1d46d6bbd290b19,Blast__a1d46d6bbd290b19
BLAST9_143,data\raw\rice_leaf_disease\Blast\BLAST9_143.JPG,Blast\BLAST9_143.JPG,Blast,1,a1d46d6bbd290b19,Blast__a1d46d6bbd290b19
BLAST8_092,data\raw\rice_leaf_disease\Blast\BLAST8_092.jpg,Blast\BLAST8_092.jpg,Blast,1,c76f1909e5d3c21c,Blast__c76f1909e5d3c21c
BLAST9_012,data\raw\rice_leaf_disease\Blast\BLAST9_012.jpg,Blast\BLAST9_012.jpg,Blast,1,c76f1909e5d3c21c,Blast__c76f1909e5d3c21c
BLAST2_042,data\raw\rice_leaf_disease\Blast\BLAST2_042.jpg,Blast\BLAST2_042.jpg,Blast,1,f399c9721e05e1d8,Blast__f399c9721e05e1d8
BLAST4_122,data\raw\rice_leaf_disease\Blast\BLAST4_122.jpg,Blast\BLAST4_122.jpg,Blast,1,f399c9721e05e1d8,Blast__f399c9721e05e1d8
BLAST6_122,data\raw\rice_leaf_disease\Blast\BLAST6_122.jpg,Blast\BLAST6_122.jpg,Blast,1,f399c9721e05e1d8,Blast__f399c9721e05e1d8
BLAST2_120,data\raw\rice_leaf_disease\Blast\BLAST2_120.jpg,Blast\BLAST2_120.jpg,Blast,1,aa47d595a5a98ab2,Blast__aa47d595a5a98ab2
BLAST4_040,data\raw\rice_leaf_disease\Blast\BLAST4_040.jpg,Blast\BLAST4_040.jpg,Blast,1,aa47d595a5a98ab2,Blast__aa47d595a5a98ab2
BLAST6_040,data\raw\rice_leaf_disease\Blast\BLAST6_040.jpg,Blast\BLAST6_040.jpg,Blast,1,aa47d595a5a98ab2,Blast__aa47d595a5a98ab2
BLAST1_091,data\raw\rice_leaf_disease\Blast\BLAST1_091.jpg,Blast\BLAST1_091.jpg,Blast,1,d624eb5655a1e855,Blast__d624eb5655a1e855
BLAST3_013,data\raw\rice_leaf_disease\Blast\BLAST3_013.jpg,Blast\BLAST3_013.jpg,Blast,1,d624eb5655a1e855,Blast__d624eb5655a1e855
BLAST5_091,data\raw\rice_leaf_disease\Blast\BLAST5_091.jpg,Blast\BLAST5_091.jpg,Blast,1,d624eb5655a1e855,Blast__d624eb5655a1e855
BLAST7_013,data\raw\rice_leaf_disease\Blast\BLAST7_013.jpg,Blast\BLAST7_013.jpg,Blast,1,d624eb5655a1e855,Blast__d624eb5655a1e855
BLAST2_110,data\raw\rice_leaf_disease\Blast\BLAST2_110.jpg,Blast\BLAST2_110.jpg,Blast,1,e0f8401d0e1ff6d6,Blast__e0f8401d0e1ff6d6
BLAST4_030,data\raw\rice_leaf_disease\Blast\BLAST4_030.jpg,Blast\BLAST4_030.jpg,Blast,1,e0f8401d0e1ff6d6,Blast__e0f8401d0e1ff6d6
BLAST6_030,data\raw\rice_leaf_disease\Blast\BLAST6_030.jpg,Blast\BLAST6_030.jpg,Blast,1,e0f8401d0e1ff6d6,Blast__e0f8401d0e1ff6d6
BLAST8_070,data\raw\rice_leaf_disease\Blast\BLAST8_070.JPG,Blast\BLAST8_070.JPG,Blast,1,fc9e3e6444b2646c,Blast__fc9e3e6444b2646c
BLAST9_149,data\raw\rice_leaf_disease\Blast\BLAST9_149.JPG,Blast\BLAST9_149.JPG,Blast,1,fc9e3e6444b2646c,Blast__fc9e3e6444b2646c
BLAST2_023,data\raw\rice_leaf_disease\Blast\BLAST2_023.jpg,Blast\BLAST2_023.jpg,Blast,1,a8e12d3aef364b0c,Blast__a8e12d3aef364b0c
BLAST1_046,data\raw\rice_leaf_disease\Blast\BLAST1_046.jpg,Blast\BLAST1_046.jpg,Blast,1,bbb34b617066170e,Blast__bbb34b617066170e
BLAST3_126,data\raw\rice_leaf_disease\Blast\BLAST3_126.jpg,Blast\BLAST3_126.jpg,Blast,1,bbb34b617066170e,Blast__bbb34b617066170e
BLAST5_046,data\raw\rice_leaf_disease\Blast\BLAST5_046.jpg,Blast\BLAST5_046.jpg,Blast,1,bbb34b617066170e,Blast__bbb34b617066170e
BLAST7_126,data\raw\rice_leaf_disease\Blast\BLAST7_126.jpg,Blast\BLAST7_126.jpg,Blast,1,bbb34b617066170e,Blast__bbb34b617066170e
BLAST8_145,data\raw\rice_leaf_disease\Blast\BLAST8_145.JPG,Blast\BLAST8_145.JPG,Blast,1,deec30980ca6f369,Blast__deec30980ca6f369
BLAST9_066,data\raw\rice_leaf_disease\Blast\BLAST9_066.JPG,Blast\BLAST9_066.JPG,Blast,1,deec30980ca6f369,Blast__deec30980ca6f369
BLAST8_010,data\raw\rice_leaf_disease\Blast\BLAST8_010.jpg,Blast\BLAST8_010.jpg,Blast,1,f8f91c62e21ce638,Blast__f8f91c62e21ce638
BLAST9_090,data\raw\rice_leaf_disease\Blast\BLAST9_090.jpg,Blast\BLAST9_090.jpg,Blast,1,f8f91c62e21ce638,Blast__f8f91c62e21ce638
BLAST2_080,data\raw\rice_leaf_disease\Blast\BLAST2_080.jpg,Blast\BLAST2_080.jpg,Blast,1,d5746ca7efc90860,Blast__d5746ca7efc90860
BLAST4_159,data\raw\rice_leaf_disease\Blast\BLAST4_159.jpg,Blast\BLAST4_159.jpg,Blast,1,d5746ca7efc90860,Blast__d5746ca7efc90860
BLAST6_159,data\raw\rice_leaf_disease\Blast\BLAST6_159.jpg,Blast\BLAST6_159.jpg,Blast,1,d5746ca7efc90860,Blast__d5746ca7efc90860
BLAST8_026,data\raw\rice_leaf_disease\Blast\BLAST8_026.jpg,Blast\BLAST8_026.jpg,Blast,1,fa97170602f87572,Blast__fa97170602f87572
BLAST1_131,data\raw\rice_leaf_disease\Blast\BLAST1_131.jpg,Blast\BLAST1_131.jpg,Blast,1,c90d649b02b56adf,Blast__c90d649b02b56adf
BLAST3_052,data\raw\rice_leaf_disease\Blast\BLAST3_052.jpg,Blast\BLAST3_052.jpg,Blast,1,c90d649b02b56adf,Blast__c90d649b02b56adf
BLAST5_131,data\raw\rice_leaf_disease\Blast\BLAST5_131.jpg,Blast\BLAST5_131.jpg,Blast,1,c90d649b02b56adf,Blast__c90d649b02b56adf
BLAST7_052,data\raw\rice_leaf_disease\Blast\BLAST7_052.jpg,Blast\BLAST7_052.jpg,Blast,1,c90d649b02b56adf,Blast__c90d649b02b56adf
BLAST2_004,data\raw\rice_leaf_disease\Blast\BLAST2_004.jpg,Blast\BLAST2_004.jpg,Blast,1,f3b39361b8117c26,Blast__f3b39361b8117c26
BLAST4_084,data\raw\rice_leaf_disease\Blast\BLAST4_084.jpg,Blast\BLAST4_084.jpg,Blast,1,f3b39361b8117c26,Blast__f3b39361b8117c26
BLAST6_084,data\raw\rice_leaf_disease\Blast\BLAST6_084.jpg,Blast\BLAST6_084.jpg,Blast,1,f3b39361b8117c26,Blast__f3b39361b8117c26
BLAST8_073,data\raw\rice_leaf_disease\Blast\BLAST8_073.jpg,Blast\BLAST8_073.jpg,Blast,1,d5440aa2698e7f1f,Blast__d5440aa2698e7f1f
BLAST9_152,data\raw\rice_leaf_disease\Blast\BLAST9_152.jpg,Blast\BLAST9_152.jpg,Blast,1,d5440aa2698e7f1f,Blast__d5440aa2698e7f1f
BLAST2_077,data\raw\rice_leaf_disease\Blast\BLAST2_077.jpg,Blast\BLAST2_077.jpg,Blast,1,8e302781db61ede6,Blast__8e302781db61ede6
BLAST4_156,data\raw\rice_leaf_disease\Blast\BLAST4_156.jpg,Blast\BLAST4_156.jpg,Blast,1,8e302781db61ede6,Blast__8e302781db61ede6
BLAST6_156,data\raw\rice_leaf_disease\Blast\BLAST6_156.jpg,Blast\BLAST6_156.jpg,Blast,1,8e302781db61ede6,Blast__8e302781db61ede6
BLAST8_080,data\raw\rice_leaf_disease\Blast\BLAST8_080.jpg,Blast\BLAST8_080.jpg,Blast,1,9ced79c02ef8189c,Blast__9ced79c02ef8189c
BLAST9_159,data\raw\rice_leaf_disease\Blast\BLAST9_159.jpg,Blast\BLAST9_159.jpg,Blast,1,9ced79c02ef8189c,Blast__9ced79c02ef8189c
BLAST1_070,data\raw\rice_leaf_disease\Blast\BLAST1_070.JPG,Blast\BLAST1_070.JPG,Blast,1,a8cb6b3111a7b339,Blast__a8cb6b3111a7b339
BLAST3_149,data\raw\rice_leaf_disease\Blast\BLAST3_149.JPG,Blast\BLAST3_149.JPG,Blast,1,a8cb6b3111a7b339,Blast__a8cb6b3111a7b339
BLAST5_070,data\raw\rice_leaf_disease\Blast\BLAST5_070.JPG,Blast\BLAST5_070.JPG,Blast,1,a8cb6b3111a7b339,Blast__a8cb6b3111a7b339
BLAST7_149,data\raw\rice_leaf_disease\Blast\BLAST7_149.JPG,Blast\BLAST7_149.JPG,Blast,1,a8cb6b3111a7b339,Blast__a8cb6b3111a7b339
BLAST8_027,data\raw\rice_leaf_disease\Blast\BLAST8_027.jpg,Blast\BLAST8_027.jpg,Blast,1,9f9336606dc9188f,Blast__9f9336606dc9188f
BLAST9_105,data\raw\rice_leaf_disease\Blast\BLAST9_105.jpg,Blast\BLAST9_105.jpg,Blast,1,9f9336606dc9188f,Blast__9f9336606dc9188f
BLAST1_086,data\raw\rice_leaf_disease\Blast\BLAST1_086.jpg,Blast\BLAST1_086.jpg,Blast,1,e238ad1516f2d21f,Blast__e238ad1516f2d21f
BLAST3_006,data\raw\rice_leaf_disease\Blast\BLAST3_006.jpg,Blast\BLAST3_006.jpg,Blast,1,e238ad1516f2d21f,Blast__e238ad1516f2d21f
BLAST5_086,data\raw\rice_leaf_disease\Blast\BLAST5_086.jpg,Blast\BLAST5_086.jpg,Blast,1,e238ad1516f2d21f,Blast__e238ad1516f2d21f
BLAST7_006,data\raw\rice_leaf_disease\Blast\BLAST7_006.jpg,Blast\BLAST7_006.jpg,Blast,1,e238ad1516f2d21f,Blast__e238ad1516f2d21f
BLAST1_066,data\raw\rice_leaf_disease\Blast\BLAST1_066.JPG,Blast\BLAST1_066.JPG,Blast,1,de1330670c59f396,Blast__de1330670c59f396
BLAST3_145,data\raw\rice_leaf_disease\Blast\BLAST3_145.JPG,Blast\BLAST3_145.JPG,Blast,1,de1330670c59f396,Blast__de1330670c59f396
BLAST5_066,data\raw\rice_leaf_disease\Blast\BLAST5_066.JPG,Blast\BLAST5_066.JPG,Blast,1,de1330670c59f396,Blast__de1330670c59f396
BLAST7_145,data\raw\rice_leaf_disease\Blast\BLAST7_145.JPG,Blast\BLAST7_145.JPG,Blast,1,de1330670c59f396,Blast__de1330670c59f396
BLAST8_112,data\raw\rice_leaf_disease\Blast\BLAST8_112.jpg,Blast\BLAST8_112.jpg,Blast,1,ba6acb328739c31c,Blast__ba6acb328739c31c
BLAST9_032,data\raw\rice_leaf_disease\Blast\BLAST9_032.jpg,Blast\BLAST9_032.jpg,Blast,1,ba6acb328739c31c,Blast__ba6acb328739c31c
BLAST8_035,data\raw\rice_leaf_disease\Blast\BLAST8_035.JPG,Blast\BLAST8_035.JPG,Blast,1,e303a71746b5bc51,Blast__e303a71746b5bc51
BLAST8_051,data\raw\rice_leaf_disease\Blast\BLAST8_051.JPG,Blast\BLAST8_051.JPG,Blast,1,9fa93489249aad73,Blast__9fa93489249aad73
BLAST9_130,data\raw\rice_leaf_disease\Blast\BLAST9_130.JPG,Blast\BLAST9_130.JPG,Blast,1,9fa93489249aad73,Blast__9fa93489249aad73
BLAST8_011,data\raw\rice_leaf_disease\Blast\BLAST8_011.jpg,Blast\BLAST8_011.jpg,Blast,1,bffea0969b346048,Blast__bffea0969b346048
BLAST9_089,data\raw\rice_leaf_disease\Blast\BLAST9_089.jpg,Blast\BLAST9_089.jpg,Blast,1,bffea0969b346048,Blast__bffea0969b346048
BLAST2_056,data\raw\rice_leaf_disease\Blast\BLAST2_056.JPG,Blast\BLAST2_056.JPG,Blast,1,9619ae4b6ad25ac6,Blast__9619ae4b6ad25ac6
BLAST4_135,data\raw\rice_leaf_disease\Blast\BLAST4_135.JPG,Blast\BLAST4_135.JPG,Blast,1,9619ae4b6ad25ac6,Blast__9619ae4b6ad25ac6
BLAST6_135,data\raw\rice_leaf_disease\Blast\BLAST6_135.JPG,Blast\BLAST6_135.JPG,Blast,1,9619ae4b6ad25ac6,Blast__9619ae4b6ad25ac6
BLAST2_132,data\raw\rice_leaf_disease\Blast\BLAST2_132.JPG,Blast\BLAST2_132.JPG,Blast,1,b44a94b5cb760c3b,Blast__b44a94b5cb760c3b
BLAST4_053,data\raw\rice_leaf_disease\Blast\BLAST4_053.JPG,Blast\BLAST4_053.JPG,Blast,1,b44a94b5cb760c3b,Blast__b44a94b5cb760c3b
BLAST6_053,data\raw\rice_leaf_disease\Blast\BLAST6_053.JPG,Blast\BLAST6_053.JPG,Blast,1,b44a94b5cb760c3b,Blast__b44a94b5cb760c3b
BLAST1_112,data\raw\rice_leaf_disease\Blast\BLAST1_112.jpg,Blast\BLAST1_112.jpg,Blast,1,ed3e9e65904c9649,Blast__ed3e9e65904c9649
